user_id,attr_instrument_str,attr_price_num,logtime,event_action,attr_os_str,devicebrand,attr_category_str,attr_label_str,nc,cnt_call,cnt_dis
TMCZ_6007015822,,0.0,2020-01-28T09:38:59.535Z,ecommerce_purchase,ANDROID,UMIDIGI,Manage Services,Twist internet na den 100 MB,cz,90,6294
TMCZ_6007015822,,0.0,2020-04-26T06:30:17.212Z,ecommerce_purchase,ANDROID,UMIDIGI,Manage Services,Twist internet na den 100 MB,cz,90,6294
24324142,MasterCard,1500.0,2020-07-14T19:06:43.193Z,Payment Completed,ANDROID,HONOR,Top Up,braintree_MasterCard,hu,11,575
TMCZ_6007015822,,0.0,2020-03-09T21:01:47.993Z,ecommerce_purchase,ANDROID,UMIDIGI,Manage Services,Twist internet na den 100 MB,cz,90,6294
TMCZ_6007015822,,0.0,2020-03-09T20:36:19.439Z,ecommerce_purchase,ANDROID,UMIDIGI,Manage Services,Twist internet na den 100 MB,cz,90,6294
TMCZ_6007015822,,0.0,2020-03-09T20:57:22.577Z,ecommerce_purchase,ANDROID,UMIDIGI,Manage Services,Twist internet na den 100 MB,cz,90,6294
TMCZ_6007015822,,0.0,2020-03-09T20:56:01.374Z,ecommerce_purchase,ANDROID,UMIDIGI,Manage Services,Twist internet na den 100 MB,cz,90,6294
TMCZ_6007015822,,0.0,2020-02-09T15:31:53.495Z,ecommerce_purchase,ANDROID,UMIDIGI,Manage Services,Twist internet na den 100 MB,cz,90,6294
TMCZ_6007015822,,0.0,2020-02-09T15:30:52.772Z,ecommerce_purchase,ANDROID,UMIDIGI,Manage Services,Twist internet na den 100 MB,cz,90,6294
TMCZ_6007015822,,0.0,2020-02-09T15:33:48.104Z,ecommerce_purchase,ANDROID,UMIDIGI,Manage Services,Twist internet na den 100 MB,cz,90,6294
2684820,,0.0,2020-09-04T17:06:45.315Z,ecommerce_purchase,ANDROID,Lenovo,Manage Services,Happy Friday 7 GB za darmo,pl,37,457
TMCZ_6007015822,,0.0,2019-11-16T17:22:26.832Z,ecommerce_purchase,ANDROID,HUAWEI,Manage Services,Twist internet na den 100 MB,cz,90,6294
TMCZ_6007015822,,24.0,2020-01-28T09:13:50.786Z,ecommerce_purchase,ANDROID,UMIDIGI,Manage Services,Twist Internet v mobilu na den,cz,90,6294
TMCZ_6007015822,,0.0,2020-01-28T09:42:12.888Z,ecommerce_purchase,ANDROID,UMIDIGI,Manage Services,Twist internet na den 100 MB,cz,90,6294
913598,,10.0,2020-08-27T09:14:21.419Z,ecommerce_purchase,IOS,Apple,Top Up,topup10_frii,pl,44,389
TMCZ_6007015822,,0.0,2020-02-20T15:37:47.714Z,ecommerce_purchase,ANDROID,UMIDIGI,Manage Services,Twist internet na den 100 MB,cz,90,6294
TMCZ_6007015822,,0.0,2020-02-20T15:12:36.724Z,ecommerce_purchase,ANDROID,UMIDIGI,Manage Services,Twist internet na den 100 MB,cz,90,6294
TMCZ_6007015822,,0.0,2020-02-20T15:28:32.152Z,ecommerce_purchase,ANDROID,UMIDIGI,Manage Services,Twist internet na den 100 MB,cz,90,6294
TMCZ_6007015822,,0.0,2020-02-20T15:57:49.940Z,ecommerce_purchase,ANDROID,UMIDIGI,Manage Services,Twist internet na den 100 MB,cz,90,6294
TMCZ_6007015822,,0.0,2020-02-20T13:44:28.410Z,ecommerce_purchase,ANDROID,UMIDIGI,Manage Services,Twist internet na den 100 MB,cz,90,6294
TMCZ_6007015822,,0.0,2020-02-20T14:54:11.833Z,ecommerce_purchase,ANDROID,UMIDIGI,Manage Services,Twist internet na den 100 MB,cz,90,6294
TMCZ_6007015822,,0.0,2020-02-20T14:57:01.369Z,ecommerce_purchase,ANDROID,UMIDIGI,Manage Services,Twist internet na den 100 MB,cz,90,6294
TMCZ_6007015822,,0.0,2020-05-01T12:05:37.140Z,ecommerce_purchase,ANDROID,UMIDIGI,Manage Services,Twist internet na den 100 MB,cz,90,6294
TMCZ_6007015822,,0.0,2019-12-11T10:41:10.068Z,ecommerce_purchase,ANDROID,HUAWEI,Manage Services,Twist internet na den 100 MB,cz,90,6294
24324142,,444.0,2020-07-13T06:40:39.424Z,ecommerce_purchase,ANDROID,HONOR,Manage Services,300 MB 7 napra,hu,11,575
TMCZ_6007015822,,0.0,2019-12-14T07:34:13.937Z,ecommerce_purchase,ANDROID,HUAWEI,Manage Services,Twist internet na den 100 MB,cz,90,6294
2517863,,30.0,2019-10-15T10:38:11.210Z,ecommerce_purchase,ANDROID,HUAWEI,Top Up,385992999867,hr,25,637
2537077,,339.65,2020-08-10T13:34:15.667Z,ecommerce_purchase,ANDROID,samsung,Bills,,hr,6,451
2537077,,478.55,2020-08-10T13:32:41.810Z,ecommerce_purchase,ANDROID,samsung,Bills,,hr,6,451
TMCZ_6007015822,,0.0,2020-01-02T12:50:53.170Z,ecommerce_purchase,ANDROID,HUAWEI,Manage Services,Twist internet na den 100 MB - první zdarma,cz,90,6294
TMCZ_6007015822,,0.0,2020-01-02T11:56:07.571Z,ecommerce_purchase,ANDROID,HUAWEI,Manage Services,Twist internet na den 100 MB,cz,90,6294
2517863,,20.0,2020-10-16T10:59:02.117Z,ecommerce_purchase,ANDROID,HUAWEI,Top Up,385992999867,hr,25,637
24324142,,0.0,2020-03-18T17:15:24.350Z,ecommerce_purchase,ANDROID,HONOR,Manage Services,Domino Day 100 perc hálózaton belül 1 napra,hu,11,575
TMCZ_6007015822,,0.0,2020-01-31T12:30:46.623Z,ecommerce_purchase,ANDROID,UMIDIGI,Manage Services,Twist internet na den 100 MB,cz,90,6294
TMCZ_6007015822,,30.0,2020-04-07T08:14:34.926Z,ecommerce_purchase,ANDROID,UMIDIGI,Manage Services,Volání do všech sítí na den,cz,90,6294
24324142,,0.0,2020-04-01T19:08:59.347Z,ecommerce_purchase,ANDROID,HONOR,Manage Services,Domino Day 100 perc hálózaton belül 1 napra,hu,11,575
TMCZ_6007015822,,0.0,2020-03-17T14:42:03.198Z,ecommerce_purchase,ANDROID,UMIDIGI,Manage Services,Twist internet na den 100 MB,cz,90,6294
TMCZ_6007015822,,0.0,2020-01-03T18:25:26.391Z,ecommerce_purchase,ANDROID,HUAWEI,Manage Services,Twist internet na den 100 MB - první zdarma,cz,90,6294
TMCZ_6003041652,,0.0,2020-10-29T19:21:06.185Z,ecommerce_purchase,ANDROID,HONOR,Manage Services,Měsíční data z apky 1 GB,cz,20,488
TMCZ_6007015822,,0.0,2020-02-10T15:49:31.469Z,ecommerce_purchase,ANDROID,UMIDIGI,Manage Services,Twist internet na den 100 MB,cz,90,6294
TMCZ_6007015822,,0.0,2020-02-10T15:46:31.072Z,ecommerce_purchase,ANDROID,UMIDIGI,Manage Services,Twist internet na den 100 MB,cz,90,6294
TMCZ_6007015822,,0.0,2020-02-10T15:12:45.041Z,ecommerce_purchase,ANDROID,UMIDIGI,Manage Services,Twist internet na den 100 MB,cz,90,6294
TMCZ_6007015822,,0.0,2020-02-10T15:13:46.986Z,ecommerce_purchase,ANDROID,UMIDIGI,Manage Services,Twist internet na den 100 MB,cz,90,6294
TMCZ_6007015822,,0.0,2020-02-10T15:59:13.193Z,ecommerce_purchase,ANDROID,UMIDIGI,Manage Services,Twist internet na den 100 MB,cz,90,6294
TMCZ_6007015822,,0.0,2020-02-10T15:10:48.805Z,ecommerce_purchase,ANDROID,UMIDIGI,Manage Services,Twist internet na den 100 MB,cz,90,6294
TMCZ_6007015822,,0.0,2020-01-25T16:17:03.438Z,ecommerce_purchase,ANDROID,UMIDIGI,Manage Services,Twist internet na den 100 MB,cz,90,6294
3126305438,Visa,217.31,2020-08-12T20:16:29.486Z,Payment Completed,ANDROID,samsung,Bills,braintree_Visa,ro,4,333
3126305438,,217.31,2020-08-12T20:16:29.495Z,ecommerce_purchase,ANDROID,samsung,Bills,,ro,4,333
TMCZ_6007015822,,0.0,2020-03-03T20:37:45.460Z,ecommerce_purchase,ANDROID,UMIDIGI,Manage Services,Twist internet na den 100 MB,cz,90,6294
TMCZ_6007015822,,0.0,2020-04-12T13:16:47.806Z,ecommerce_purchase,ANDROID,UMIDIGI,Manage Services,Twist internet na den 100 MB,cz,90,6294
TMCZ_6007015822,,0.0,2020-01-03T18:25:04.141Z,ecommerce_purchase,ANDROID,HUAWEI,Manage Services,Twist internet na den 100 MB,cz,90,6294
TMCZ_6007015822,,0.0,2020-02-26T13:10:41.708Z,ecommerce_purchase,ANDROID,UMIDIGI,Manage Services,Twist internet na den 100 MB,cz,90,6294
TMCZ_6007015822,,0.0,2020-02-26T13:49:34.640Z,ecommerce_purchase,ANDROID,UMIDIGI,Manage Services,Twist internet na den 100 MB,cz,90,6294
TMCZ_6007015822,,0.0,2020-02-26T13:02:54.864Z,ecommerce_purchase,ANDROID,UMIDIGI,Manage Services,Twist internet na den 100 MB,cz,90,6294
TMCZ_6007015822,,0.0,2020-01-04T14:29:33.674Z,ecommerce_purchase,ANDROID,HUAWEI,Manage Services,Twist internet na den 100 MB,cz,90,6294
TMCZ_6007015822,,0.0,2020-04-15T05:49:40.226Z,ecommerce_purchase,ANDROID,UMIDIGI,Manage Services,Twist internet na den 100 MB,cz,90,6294
TMCZ_6007015822,,0.0,2020-04-15T05:46:50.988Z,ecommerce_purchase,ANDROID,UMIDIGI,Manage Services,Twist internet na den 100 MB,cz,90,6294
TMCZ_6007015822,,0.0,2020-04-15T05:51:55.013Z,ecommerce_purchase,ANDROID,UMIDIGI,Manage Services,Twist internet na den 100 MB,cz,90,6294
TMCZ_6007015822,,0.0,2020-11-26T13:24:58.079Z,ecommerce_purchase,ANDROID,UMIDIGI,Manage Services,Internet 10 GB jednorázový - odměna,cz,90,6294
TMCZ_6007015822,,0.0,2020-03-11T16:03:16.167Z,ecommerce_purchase,ANDROID,UMIDIGI,Manage Services,Twist internet na den 100 MB,cz,90,6294
TMCZ_6007015822,,0.0,2020-04-16T14:59:31.863Z,ecommerce_purchase,ANDROID,UMIDIGI,Manage Services,Twist internet na den 100 MB,cz,90,6294
TMCZ_6007015822,,0.0,2019-12-11T19:04:23.733Z,ecommerce_purchase,ANDROID,HUAWEI,Manage Services,Twist internet na den 100 MB,cz,90,6294
TMCZ_6007015822,,0.0,2020-02-08T17:31:28.541Z,ecommerce_purchase,ANDROID,UMIDIGI,Manage Services,Twist internet na den 100 MB,cz,90,6294
TMCZ_6007015822,,0.0,2020-02-08T18:25:39.600Z,ecommerce_purchase,ANDROID,UMIDIGI,Manage Services,Twist internet na den 100 MB,cz,90,6294
TMCZ_6007015822,,0.0,2020-02-08T17:44:00.033Z,ecommerce_purchase,ANDROID,UMIDIGI,Manage Services,Twist internet na den 100 MB,cz,90,6294
TMCZ_6007015822,,0.0,2020-02-08T17:20:55.436Z,ecommerce_purchase,ANDROID,UMIDIGI,Manage Services,Twist internet na den 100 MB,cz,90,6294
TMCZ_6007015822,,0.0,2020-02-08T17:26:06.738Z,ecommerce_purchase,ANDROID,UMIDIGI,Manage Services,Twist internet na den 100 MB,cz,90,6294
TMCZ_6007015822,,0.0,2020-02-08T17:23:30.787Z,ecommerce_purchase,ANDROID,UMIDIGI,Manage Services,Twist internet na den 100 MB,cz,90,6294
TMCZ_6007015822,,0.0,2020-03-12T07:45:49.185Z,ecommerce_purchase,ANDROID,UMIDIGI,Manage Services,Twist internet na den 100 MB,cz,90,6294
TMCZ_6007015822,,0.0,2019-12-27T13:20:11.030Z,ecommerce_purchase,ANDROID,HUAWEI,Manage Services,Twist internet na den 100 MB,cz,90,6294
TMCZ_6007015822,,0.0,2020-02-26T17:02:31.733Z,ecommerce_purchase,ANDROID,UMIDIGI,Manage Services,Twist internet na den 100 MB,cz,90,6294
TMCZ_6007015822,,0.0,2020-02-26T17:28:51.453Z,ecommerce_purchase,ANDROID,UMIDIGI,Manage Services,Twist internet na den 100 MB,cz,90,6294
TMCZ_6007015822,,0.0,2020-02-26T14:08:28.549Z,ecommerce_purchase,ANDROID,UMIDIGI,Manage Services,Twist internet na den 100 MB,cz,90,6294
TMCZ_6007015822,,0.0,2020-02-26T13:21:46.162Z,ecommerce_purchase,ANDROID,UMIDIGI,Manage Services,Twist internet na den 100 MB,cz,90,6294
TMCZ_6007015822,,0.0,2020-02-26T13:06:45.490Z,ecommerce_purchase,ANDROID,UMIDIGI,Manage Services,Twist internet na den 100 MB,cz,90,6294
TMCZ_6007015822,,0.0,2020-02-26T12:57:25.777Z,ecommerce_purchase,ANDROID,UMIDIGI,Manage Services,Twist internet na den 100 MB,cz,90,6294
TMCZ_6007015822,,0.0,2020-02-26T12:59:11.309Z,ecommerce_purchase,ANDROID,UMIDIGI,Manage Services,Twist internet na den 100 MB,cz,90,6294
TMCZ_6007015822,,0.0,2020-02-26T13:39:14.285Z,ecommerce_purchase,ANDROID,UMIDIGI,Manage Services,Twist internet na den 100 MB,cz,90,6294
2620290,,0.0,2020-07-28T12:19:01.879Z,ecommerce_purchase,ANDROID,samsung,Manage Services,HBO GO - aplikacija po izboru bez potrošnje interneta,hr,39,555
15611428,,444.0,2020-08-06T05:13:26.896Z,ecommerce_purchase,ANDROID,samsung,Manage Services,300 MB 7 napra,hu,32,2535
TMCZ_6007015822,,0.0,2020-03-03T18:19:11.023Z,ecommerce_purchase,ANDROID,UMIDIGI,Manage Services,Twist internet na den 100 MB,cz,90,6294
TMCZ_6007015822,,0.0,2020-03-03T18:47:43.706Z,ecommerce_purchase,ANDROID,UMIDIGI,Manage Services,Twist internet na den 100 MB,cz,90,6294
TMCZ_6007015822,,0.0,2020-03-03T18:12:10.623Z,ecommerce_purchase,ANDROID,UMIDIGI,Manage Services,Twist internet na den 100 MB,cz,90,6294
TMCZ_6007015822,,0.0,2020-03-03T18:55:10.005Z,ecommerce_purchase,ANDROID,UMIDIGI,Manage Services,Twist internet na den 100 MB,cz,90,6294
TMCZ_6007015822,,0.0,2020-03-03T19:55:05.686Z,ecommerce_purchase,ANDROID,UMIDIGI,Manage Services,Twist internet na den 100 MB,cz,90,6294
TMCZ_6007015822,,0.0,2020-03-03T19:06:59.564Z,ecommerce_purchase,ANDROID,UMIDIGI,Manage Services,Twist internet na den 100 MB,cz,90,6294
TMCZ_6007015822,,0.0,2020-03-03T09:22:52.179Z,ecommerce_purchase,ANDROID,UMIDIGI,Manage Services,Twist internet na den 100 MB,cz,90,6294
TMCZ_6007015822,,0.0,2020-04-16T16:42:53.711Z,ecommerce_purchase,ANDROID,UMIDIGI,Manage Services,Twist internet na den 100 MB,cz,90,6294
TMCZ_6007015822,,0.0,2020-04-16T16:09:57.082Z,ecommerce_purchase,ANDROID,UMIDIGI,Manage Services,Twist internet na den 100 MB,cz,90,6294
154d9349-a952-48f2-8694-ab48016cece7,,129.0,2020-05-30T21:16:09.981Z,ecommerce_purchase,ANDROID,samsung,Manage Services,Неделен интернет пакет L 2GB+2GB,mk,19,2736
2537077,Maestro,335.62,2020-04-15T16:20:43.540Z,Payment Completed,ANDROID,samsung,Bills,braintree_Maestro,hr,6,451
24324142,,0.0,2020-06-10T05:12:06.421Z,ecommerce_purchase,ANDROID,HONOR,Manage Services,Domino Day 300 MB és 30 perc 1 napra,hu,11,575
TMCZ_6007015822,,0.0,2020-01-03T20:28:03.174Z,ecommerce_purchase,ANDROID,HUAWEI,Manage Services,Twist internet na den 100 MB - první zdarma,cz,90,6294
TMCZ_6007015822,,0.0,2020-01-03T20:35:48.666Z,ecommerce_purchase,ANDROID,HUAWEI,Manage Services,Twist internet na den 100 MB - první zdarma,cz,90,6294
24324142,MasterCard,1500.0,2020-05-05T15:45:49.207Z,Payment Completed,ANDROID,HONOR,Top Up,braintree_MasterCard,hu,11,575
913598,,10.0,2020-01-29T16:45:59.458Z,ecommerce_purchase,IOS,Apple,Top Up,topup10_frii,pl,44,389
TMCZ_6007015822,,0.0,2019-11-28T11:26:42.687Z,ecommerce_purchase,ANDROID,HUAWEI,Manage Services,Twist internet na den 100 MB,cz,90,6294
TMCZ_6007015822,,0.0,2019-11-28T11:04:50.500Z,ecommerce_purchase,ANDROID,HUAWEI,Manage Services,Twist internet na den 100 MB,cz,90,6294
TMCZ_6007015822,,0.0,2020-04-16T13:34:52.375Z,ecommerce_purchase,ANDROID,UMIDIGI,Manage Services,Twist internet na den 100 MB,cz,90,6294
24324142,,0.0,2020-03-18T17:14:38.275Z,ecommerce_purchase,ANDROID,HONOR,Manage Services,Domino Day 100 perc hálózaton belül 1 napra,hu,11,575
TMCZ_6007015822,,69.0,2020-09-22T17:07:59.178Z,ecommerce_purchase,ANDROID,UMIDIGI,Manage Services,Neomezený internet v mobilu na den,cz,90,6294
TMCZ_6007015822,,0.0,2020-06-26T16:46:32.947Z,ecommerce_purchase,ANDROID,UMIDIGI,Manage Services,Twist internet na den 100 MB,cz,90,6294
TMCZ_6007015822,,0.0,2020-01-28T10:30:32.674Z,ecommerce_purchase,ANDROID,UMIDIGI,Manage Services,Twist internet na den 100 MB,cz,90,6294
154d9349-a952-48f2-8694-ab48016cece7,,59.0,2020-06-23T18:41:17.824Z,ecommerce_purchase,ANDROID,samsung,Manage Services,Неделен интернет пакет S 500MB+500MB,mk,19,2736
1437423,,0.0,2020-09-11T19:57:37.676Z,ecommerce_purchase,ANDROID,Nokia,Manage Services,Happy Friday 3 GB za darmo,pl,48,250
TMCZ_6007015822,,24.0,2020-02-21T17:33:29.796Z,ecommerce_purchase,ANDROID,UMIDIGI,Manage Services,Twist Internet v mobilu na den,cz,90,6294
TMCZ_6007015822,,99.0,2020-02-21T17:32:55.952Z,ecommerce_purchase,ANDROID,UMIDIGI,Manage Services,Neomezený internet v mobilu na den,cz,90,6294
TMCZ_6007015822,,99.0,2020-02-21T17:32:23.860Z,ecommerce_purchase,ANDROID,UMIDIGI,Manage Services,Neomezený internet v mobilu na den,cz,90,6294
TMCZ_6007015822,,0.0,2020-02-10T21:41:23.499Z,ecommerce_purchase,ANDROID,UMIDIGI,Manage Services,Twist internet na den 100 MB,cz,90,6294
TMCZ_6007015822,,0.0,2020-02-10T21:43:07.751Z,ecommerce_purchase,ANDROID,UMIDIGI,Manage Services,Twist internet na den 100 MB,cz,90,6294
TMCZ_6007015822,,0.0,2020-02-10T21:50:08.379Z,ecommerce_purchase,ANDROID,UMIDIGI,Manage Services,Twist internet na den 100 MB,cz,90,6294
TMCZ_6007015822,,0.0,2020-02-10T21:57:36.488Z,ecommerce_purchase,ANDROID,UMIDIGI,Manage Services,Twist internet na den 100 MB,cz,90,6294
TMCZ_6007015822,,0.0,2020-02-10T11:22:49.156Z,ecommerce_purchase,ANDROID,UMIDIGI,Manage Services,Twist internet na den 100 MB,cz,90,6294
TMCZ_6007015822,,0.0,2020-02-10T13:59:18.818Z,ecommerce_purchase,ANDROID,UMIDIGI,Manage Services,Twist internet na den 100 MB,cz,90,6294
TMCZ_6007015822,,0.0,2020-02-10T13:05:42.169Z,ecommerce_purchase,ANDROID,UMIDIGI,Manage Services,Twist internet na den 100 MB,cz,90,6294
TMCZ_6007015822,,0.0,2020-02-10T13:39:37.198Z,ecommerce_purchase,ANDROID,UMIDIGI,Manage Services,Twist internet na den 100 MB,cz,90,6294
TMCZ_6007015822,,0.0,2020-02-10T11:39:52.062Z,ecommerce_purchase,ANDROID,UMIDIGI,Manage Services,Twist internet na den 100 MB,cz,90,6294
TMCZ_6007015822,,69.0,2020-09-23T17:15:59.304Z,ecommerce_purchase,ANDROID,UMIDIGI,Manage Services,Neomezený internet v mobilu na den,cz,90,6294
TMCZ_6007015822,,0.0,2020-04-12T15:17:06.801Z,ecommerce_purchase,ANDROID,UMIDIGI,Manage Services,Twist internet na den 100 MB,cz,90,6294
TMCZ_6007015822,,99.0,2020-02-27T18:50:41.916Z,ecommerce_purchase,ANDROID,UMIDIGI,Manage Services,Neomezený internet v mobilu na den,cz,90,6294
TMCZ_6007015822,,99.0,2020-01-11T12:30:34.034Z,ecommerce_purchase,ANDROID,HUAWEI,Manage Services,Neomezený internet v mobilu na den,cz,90,6294
2517863,FkJz1BO22r38z08aRocDSwMBLY-iXAAeF8loy9oQU8bnZUt0IrKhP-HgxHZnhhKw7L30DcGHltmPnuOxVvx85ZRjm1GMvXQgwaoQHypgJhtTyoc5jEZiiKwwsZ2p6f61uwoQA0iGBLqjgigRnfW5LU-mmstzv6NXV8vOlabaiyE,30.0,2020-05-20T17:11:50.425Z,Payment Completed,ANDROID,HUAWEI,Top Up,mobileAccount,hr,25,637
TMCZ_6007015822,,0.0,2019-12-31T10:37:26.569Z,ecommerce_purchase,ANDROID,HUAWEI,Manage Services,Twist internet na den 100 MB - první zdarma,cz,90,6294
TMCZ_6007015822,,0.0,2020-03-23T16:05:42.175Z,ecommerce_purchase,ANDROID,UMIDIGI,Manage Services,Twist internet na den 100 MB,cz,90,6294
TMCZ_6007015822,,0.0,2020-03-23T12:06:22.169Z,ecommerce_purchase,ANDROID,UMIDIGI,Manage Services,Twist internet na den 100 MB,cz,90,6294
24324142,MasterCard,1500.0,2020-07-17T08:30:36.188Z,Payment Completed,ANDROID,HONOR,Top Up,braintree_MasterCard,hu,11,575
TMCZ_6007015822,,0.0,2019-12-13T13:16:37.513Z,ecommerce_purchase,ANDROID,HUAWEI,Manage Services,Twist internet na den 100 MB - první zdarma,cz,90,6294
2684820,,0.0,2020-08-13T09:49:43.508Z,ecommerce_purchase,ANDROID,Lenovo,Manage Services,Happy Friday 3GB za darmo na 7 dni,pl,37,457
TMCZ_6007015822,,99.0,2020-06-28T22:49:09.392Z,ecommerce_purchase,ANDROID,UMIDIGI,Manage Services,Neomezený internet v mobilu na den,cz,90,6294
TMCZ_6007015822,,99.0,2020-06-21T16:57:13.292Z,ecommerce_purchase,ANDROID,UMIDIGI,Manage Services,Neomezený internet v mobilu na den,cz,90,6294
15611428,,,2019-09-18T13:42:55.201Z,ecommerce_purchase,ANDROID,samsung,Manage Services,Domino Day 1 GB 1 napra,hu,32,2535
TMCZ_6007015822,,0.0,2020-03-12T12:36:42.772Z,ecommerce_purchase,ANDROID,UMIDIGI,Manage Services,Twist internet na den 100 MB,cz,90,6294
TMCZ_6007015822,,0.0,2020-03-12T12:39:41.663Z,ecommerce_purchase,ANDROID,UMIDIGI,Manage Services,Twist internet na den 100 MB,cz,90,6294
TMCZ_6007015822,,0.0,2020-03-12T10:44:26.814Z,ecommerce_purchase,ANDROID,UMIDIGI,Manage Services,Twist internet na den 100 MB,cz,90,6294
TMCZ_6007015822,,0.0,2020-03-12T12:47:04.263Z,ecommerce_purchase,ANDROID,UMIDIGI,Manage Services,Twist internet na den 100 MB,cz,90,6294
TMCZ_6007015822,,0.0,2020-03-12T10:56:48.327Z,ecommerce_purchase,ANDROID,UMIDIGI,Manage Services,Twist internet na den 100 MB,cz,90,6294
TMCZ_6007015822,,0.0,2020-03-12T10:29:15.844Z,ecommerce_purchase,ANDROID,UMIDIGI,Manage Services,Twist internet na den 100 MB,cz,90,6294
TMCZ_6007015822,,0.0,2020-03-12T10:03:39.423Z,ecommerce_purchase,ANDROID,UMIDIGI,Manage Services,Twist internet na den 100 MB,cz,90,6294
TMCZ_6007015822,,0.0,2020-03-12T10:39:38.355Z,ecommerce_purchase,ANDROID,UMIDIGI,Manage Services,Twist internet na den 100 MB,cz,90,6294
TMCZ_6007015822,,0.0,2020-03-12T09:50:26.317Z,ecommerce_purchase,ANDROID,UMIDIGI,Manage Services,Twist internet na den 100 MB,cz,90,6294
TMCZ_6007015822,,0.0,2020-03-18T10:50:13.265Z,ecommerce_purchase,ANDROID,UMIDIGI,Manage Services,Twist internet na den 100 MB,cz,90,6294
TMCZ_6007015822,,0.0,2020-03-18T10:52:38.950Z,ecommerce_purchase,ANDROID,UMIDIGI,Manage Services,Twist internet na den 100 MB,cz,90,6294
TMCZ_6007015822,,0.0,2020-03-18T10:54:43.630Z,ecommerce_purchase,ANDROID,UMIDIGI,Manage Services,Twist internet na den 100 MB,cz,90,6294
TMCZ_6007015822,,0.0,2020-03-18T11:02:05.444Z,ecommerce_purchase,ANDROID,UMIDIGI,Manage Services,Twist internet na den 100 MB,cz,90,6294
2684820,,0.0,2020-04-24T08:04:14.580Z,ecommerce_purchase,ANDROID,Lenovo,Manage Services,Darmowy pakiet 10 GB,pl,37,457
TMCZ_6007015822,,0.0,2020-03-24T21:31:09.381Z,ecommerce_purchase,ANDROID,UMIDIGI,Manage Services,Twist internet na den 100 MB,cz,90,6294
TMCZ_6007015822,,0.0,2020-03-24T21:25:15.465Z,ecommerce_purchase,ANDROID,UMIDIGI,Manage Services,Twist internet na den 100 MB,cz,90,6294
TMCZ_6007015822,,0.0,2020-03-24T22:54:56.843Z,ecommerce_purchase,ANDROID,UMIDIGI,Manage Services,Twist internet na den 100 MB,cz,90,6294
TMCZ_6007015822,,0.0,2019-12-27T15:45:14.151Z,ecommerce_purchase,ANDROID,HUAWEI,Manage Services,Twist internet na den 100 MB,cz,90,6294
24324142,,0.0,2020-10-30T14:34:09.069Z,ecommerce_purchase,ANDROID,HONOR,Manage Services,Díjmentes 50 MB,hu,11,575
TMCZ_30954335,,3828.32,2020-04-22T07:36:13.352Z,ecommerce_purchase,ANDROID,samsung,Bills,,cz,48,1033
913598,eiTh46hL6PZB75WL3LY1qrJ1cGSU0mmIj8Hq8lUFFERXYcTWCv7-3XV9xgYnuBagz2r48iVjXB1EGvOyN67PA3SBBu1pQic3zZy7Tfb7hbxiqGV006l2oGjIM20P74XTcN5H_pze6DwCw_7wQO5lBisAgJXyGWOfLLSERg1wuJw,10.0,2020-06-28T17:14:52.003Z,Payment Completed,IOS,Apple,Top Up,mobileAccount,pl,44,389
TMCZ_6007015822,,69.0,2020-10-23T19:03:15.900Z,ecommerce_purchase,ANDROID,UMIDIGI,Manage Services,Neomezený internet v mobilu na den,cz,90,6294
TMCZ_6007015822,voucher,1.0,2020-09-07T04:33:31.793Z,Payment Completed,ANDROID,UMIDIGI,Top Up,,cz,90,6294
TMCZ_6007015822,,1.0,2020-09-07T04:33:31.793Z,ecommerce_purchase,ANDROID,UMIDIGI,Top Up,117976832,cz,90,6294
TMCZ_6007015822,,69.0,2020-09-07T04:34:00.309Z,ecommerce_purchase,ANDROID,UMIDIGI,Manage Services,Neomezený internet v mobilu na den,cz,90,6294
TMCZ_6007015822,,30.0,2020-10-23T09:41:01.121Z,ecommerce_purchase,ANDROID,UMIDIGI,Manage Services,Volání do všech sítí na den,cz,90,6294
TMCZ_6007015822,,0.0,2020-03-18T11:43:46.391Z,ecommerce_purchase,ANDROID,UMIDIGI,Manage Services,Twist internet na den 100 MB,cz,90,6294
TMCZ_6007015822,,0.0,2019-12-11T23:01:08.576Z,ecommerce_purchase,ANDROID,HUAWEI,Manage Services,Twist internet na den 100 MB,cz,90,6294
2684820,,120.0,2020-10-22T20:28:42.249Z,ecommerce_purchase,ANDROID,HUAWEI,Top Up,385993423844,hr,37,457
10310612,,0.0,2020-02-14T03:50:00.845Z,ecommerce_purchase,ANDROID,Nokia,Manage Services,💌 Extra Net Korlátlan 24,hu,17,2346
10310612,,0.0,2020-02-14T03:51:10.852Z,ecommerce_purchase,ANDROID,Nokia,Manage Services,💌 Extra Net Korlátlan 24,hu,17,2346
24324142,,0.0,2020-02-14T08:56:46.301Z,ecommerce_purchase,ANDROID,HONOR,Manage Services,💌 Korlátlan net 1 napra,hu,11,575
TMCZ_6007015822,,0.0,2019-12-11T23:26:45.542Z,ecommerce_purchase,ANDROID,HUAWEI,Manage Services,Twist internet na den 100 MB - první zdarma,cz,90,6294
10310612,,0.0,2020-11-24T04:36:07.644Z,ecommerce_purchase,ANDROID,xiaomi,Manage Services,Díjmentes 50 MB,hu,17,2346
2537077,,703.21,2019-09-19T07:32:13.823Z,ecommerce_purchase,ANDROID,samsung,Bills,,hr,6,451
